group,y,x_pre
B,0.0,1.5132187214493837
A,0.0,-0.5944583747973149
B,0.0,-0.237484242464837
B,0.0,-0.5922191639147026
B,0.0,-0.08156612043058602
A,0.0,1.3081440935060493
B,1.0,2.4730158039234746
B,0.0,0.7456392037006585
B,1.0,1.0879937669717712
B,1.0,1.716427481477082
A,0.0,0.24887107676645703
A,0.0,1.5702508736118699
A,0.0,0.7924011323904032
A,0.0,0.14398735931157194
B,0.0,0.3503410344514679
A,0.0,-1.8214169633678243
A,1.0,0.2921192604461498
A,1.0,-1.5437475204462963
A,0.0,-1.6252691516111075
A,0.0,0.19287868902522484
B,0.0,-1.1140785952000543
A,1.0,-0.007113751303377705
B,0.0,0.13843451934986478
A,0.0,0.1830496008171349
A,1.0,-0.9041214070421014
B,0.0,0.8986823824811988
A,0.0,-0.08923523646607896
A,0.0,0.44107568017116194
B,1.0,-1.1964396139469966
B,0.0,-0.17832755679598694
B,0.0,1.0972944832701201
A,0.0,0.9701776318087014
B,0.0,-0.7972926829243939
B,0.0,-0.5455581905748454
B,0.0,-0.9886867300638188
A,0.0,-0.6564129182608818
A,1.0,-1.399067540706529
A,0.0,-0.138175872408474
A,0.0,0.633138398182844
B,0.0,-0.7850528638010786
A,0.0,-0.09060628266117694
A,1.0,-0.22049840763135672
A,0.0,1.0551187315982191
A,0.0,-0.6115918368044213
A,0.0,-0.5752161076508515
A,0.0,-0.8460211282923613
A,1.0,-1.1375095200784877
B,1.0,0.5291849914469698
A,0.0,-0.13511079633047862
B,0.0,0.05480985982330186
A,0.0,1.2746411561953968
A,0.0,1.3320807259278715
A,0.0,-1.6462343078348034
A,0.0,0.6478346730955673
A,0.0,0.2256469257111892
A,0.0,-0.4615909991459365
B,0.0,0.32768368702794237
A,0.0,-1.7263832352207857
A,0.0,1.4626423427763993
B,0.0,0.5149440970719076
A,1.0,-0.8651977448326591
A,0.0,-0.5854102218195238
A,0.0,-1.7031464755474404
A,0.0,-0.3139572498362541
A,1.0,-0.482731977240583
B,0.0,-1.325110387123759
B,1.0,0.7767022337097781
B,0.0,1.2767971896944754
A,0.0,-0.027360490044477766
A,0.0,-0.305646882846368
A,0.0,0.4349846021317938
A,0.0,-0.01963896249504307
A,0.0,-1.0821792162311863
A,0.0,-0.6526779865872612
A,0.0,-0.29643600674803083
A,0.0,0.24818659447669594
A,0.0,0.009336717876468193
B,1.0,0.21036937998711588
A,0.0,-1.5248279832839218
B,0.0,0.6652177440849291
A,0.0,0.003415884008512292
B,1.0,2.552709054150154
A,0.0,-0.387634370176413
A,0.0,0.32345849510937236
A,0.0,2.829219162208502
A,0.0,0.19409162950317882
B,0.0,-0.06763053927601673
A,0.0,-0.9869218947506514
A,1.0,1.528266367208985
B,0.0,-1.15910158617657
A,0.0,0.4271209168481219
B,0.0,-0.47355532130838146
B,1.0,-0.18933626257802227
A,0.0,-1.4239322686100582
A,0.0,1.343127221733895
A,0.0,-0.2777973059182766
B,0.0,-1.2150896588930336
A,0.0,1.2526905970400914
A,0.0,-0.5041368130373036
A,0.0,0.33460729173072123
B,1.0,0.841416382134366
B,0.0,0.47403433057432
B,0.0,-2.1966355504990354
B,0.0,0.6953567009777871
B,0.0,-0.1006137626651282
A,0.0,-0.32902869680333263
B,0.0,-0.10907494897522228
B,0.0,-1.6100327939410817
A,0.0,0.19217091466180267
B,0.0,-1.3643913737093103
B,1.0,-0.2858397095566313
A,0.0,0.15626443153821068
A,0.0,1.0740370879876142
A,0.0,-0.8196131598597145
B,1.0,1.4515873718459888
A,0.0,0.9468532535151475
B,0.0,-0.4294097424905361
A,0.0,-1.1087492664026029
B,0.0,-1.4438161822304212
A,0.0,0.27175385153313936
B,0.0,-0.7372841495408139
A,1.0,1.1993568052817154
A,1.0,-0.6795238298282704
A,0.0,-0.9006709800519722
A,0.0,0.23362635124431366
A,1.0,-0.6860468571594233
B,1.0,0.008549993368803353
B,0.0,0.9859893300585213
B,1.0,0.11722933166872415
B,0.0,0.12096446070272407
A,0.0,0.2051467089084181
B,0.0,-1.6930989902853932
B,0.0,0.3918377499304902
A,1.0,0.1599315767258961
B,1.0,0.8928973269834208
A,1.0,0.605810801137119
B,0.0,-0.20194863160551413
B,0.0,1.0323928915106901
B,1.0,-0.29263069761272065
A,0.0,0.24715710407770497
B,0.0,-0.31114943047935617
A,1.0,0.46175780492321156
B,0.0,-0.3764897826377621
A,0.0,1.6475516089415674
B,0.0,2.017362737225639
B,0.0,0.8739382541860049
A,1.0,1.5412966494140283
A,0.0,-1.539214480859047
B,1.0,-1.4213777432749946
A,0.0,-0.321560566631213
A,0.0,0.041230965258877435
A,0.0,-0.19820741809966577
A,1.0,-1.6421352496329535
B,1.0,1.1515917063236467
B,0.0,2.1541982333569365
A,1.0,1.2809876791726227
A,0.0,1.0855232687864715
A,1.0,0.22611960514560306
A,1.0,-0.842997370727137
B,0.0,0.07252805263596762
A,1.0,2.1055880368415036
B,0.0,-0.35198811250705603
B,0.0,-0.45495724782394165
B,1.0,1.1073036591039138
B,0.0,1.1736860507455957
A,0.0,-0.8479018057748036
A,0.0,-0.26148461323742256
A,0.0,-0.5019054959014345
B,0.0,0.06968937906109032
B,0.0,1.1036866709514928
A,0.0,-0.8040275211280911
A,0.0,1.0896648122369366
A,0.0,0.1016512489213085
B,1.0,2.326192136314278
B,1.0,0.31883088437087354
B,1.0,-0.09691856962926526
B,1.0,0.5747147271159924
A,0.0,-0.3371462378872101
B,0.0,-1.7952731233518255
B,1.0,-0.240521174271098
A,0.0,-0.25629360906922505
B,0.0,-1.5923174605498118
A,0.0,-0.07303518979449276
B,0.0,-2.0671102246093973
B,0.0,-0.3476868351554792
B,0.0,0.2435959920446723
B,1.0,0.0969961771382324
A,0.0,-0.41106947288681817
B,0.0,-0.08553040194807149
B,1.0,-0.7840644374778307
B,1.0,0.010816519422534776
B,1.0,0.05808640659177093
A,0.0,-0.9002499779015097
B,0.0,0.2676992005090977
B,0.0,0.2614526550804537
A,0.0,-0.1662099135810711
A,0.0,2.421047036286818
B,0.0,-0.1407023866843086
B,0.0,-0.2792342453730181
B,1.0,-0.4223931092077327
A,0.0,-0.9709392230763997
B,0.0,0.6858973598434033
A,0.0,-0.6862469680194502
B,0.0,-0.5679481469977529
A,0.0,-0.5382415595385981
B,0.0,-0.9849435158485111
B,1.0,-1.751083332544723
B,0.0,-0.4629398671591936
B,0.0,0.8733353127122913
A,0.0,0.19697980546524393
B,1.0,1.5605752701881253
B,1.0,0.7509563049891836
A,0.0,0.5239648102740447
B,1.0,1.882649022652715
B,1.0,-0.09714559500321131
B,0.0,0.06307567350495229
B,0.0,-0.011464421660137695
A,1.0,1.5437867311835498
B,0.0,0.0025153164590909433
A,1.0,-0.6482773740771043
A,0.0,0.5876755379628518
A,0.0,-0.816259811057028
A,0.0,0.5334715126139251
A,1.0,0.4138409341418349
B,0.0,-0.18940266780649592
A,0.0,0.5658115720868266
A,0.0,-1.4877899303083517
A,0.0,0.16296212132498594
B,1.0,-0.46276538466673195
A,1.0,2.862263577284521
A,0.0,0.1558250696402078
B,0.0,-0.5963920497834372
A,0.0,-1.3783017360530818
B,1.0,1.3054061967942658
A,1.0,-0.35003271952377785
A,1.0,-0.7913520670754193
A,1.0,0.3362992140090596
B,0.0,0.6497188314056536
A,0.0,0.633952933209529
B,0.0,0.01975042305936161
A,1.0,0.15919013688671996
B,0.0,0.23203707568070275
A,0.0,0.33639626562887337
A,1.0,0.4248851959014823
A,1.0,1.094452751305546
B,0.0,0.05641486202585029
A,1.0,-0.8168032658303619
B,1.0,-0.14429170310403433
B,0.0,0.7537808187349968
B,0.0,-1.7865279583848457
A,0.0,-1.7807521953719612
B,1.0,0.9182761213923244
B,1.0,1.5201228168513279
B,0.0,-1.2652000350194736
B,0.0,0.10045927083289502
B,0.0,-0.39954511291701506
B,0.0,-0.26083011224162383
B,0.0,0.3055310087564156
A,0.0,-1.292870229010749
B,0.0,-1.1072175004924012
A,0.0,-0.30125117292122516
B,0.0,-0.1453755978941602
B,1.0,-1.1259551056841715
A,0.0,0.7896476747891843
A,0.0,-0.41756097311103335
A,0.0,-0.4218176060668454
A,0.0,0.28265879022990076
A,1.0,-0.1289082760674993
B,0.0,0.8374768129058131
B,0.0,-0.9334225378006665
B,0.0,-1.3973865970634738
A,0.0,-0.30978756379860756
B,1.0,0.060236172935012884
A,0.0,-1.2407559440975204
B,0.0,-1.3877535617002592
A,0.0,0.18229778233798544
A,1.0,-0.7577805673149619
A,0.0,-1.4525117170069197
B,1.0,0.9653412923140626
A,0.0,-0.6317946729270923
B,1.0,1.1498116038653579
B,0.0,0.02847079110942715
B,1.0,0.2947588620553034
A,1.0,-0.21149974609685293
A,0.0,-2.655162244545697
A,0.0,-1.1367864910537042
A,0.0,-0.12570945971872444
B,0.0,0.36472913729270456
A,0.0,-1.7896740223881207
A,0.0,-0.05360170786046118
A,1.0,-1.1222640872140315
B,1.0,0.23462016508965416
A,0.0,-0.01940078569982506
B,0.0,0.7435016024295735
A,1.0,1.0668229301875187
B,0.0,0.45898989927402895
B,0.0,0.8603935889705746
A,0.0,-0.3503424759238385
A,1.0,2.8231174112671455
A,0.0,-1.218819096494881
A,0.0,-0.5277557779093213
A,0.0,0.9013585827468928
B,0.0,0.7527213048609925
B,1.0,0.48738901914234883
A,0.0,0.6753186579931079
B,0.0,-2.0835571546060407
A,0.0,1.5892986945378342
B,0.0,-0.20389095886661496
A,0.0,1.2458941822708518
B,1.0,-2.033526578967956
B,0.0,0.2565685034811911
A,0.0,-0.5635022791448486
A,0.0,0.5721201515813034
A,0.0,0.3170704524688457
B,0.0,0.3660477974991784
B,0.0,-1.0589416882314915
B,0.0,-0.056969120818611024
B,0.0,-0.18016704792934102
B,0.0,0.49531004170743254
A,1.0,0.9892969954334668
B,0.0,0.1504759220086146
B,0.0,-1.2761722883885986
A,0.0,0.10757880956676805
B,0.0,2.6110762284092623
A,1.0,1.646005326987786
A,0.0,-2.974399562757699
B,1.0,0.0633431536948447
A,1.0,0.9321195252553444
A,0.0,-0.1823270125679794
A,0.0,-0.4600909201438836
B,0.0,-0.26696421508348833
B,0.0,0.5521894854346522
A,1.0,-1.1484699743750089
A,0.0,1.1886886516093707
A,1.0,-0.05599299169806913
B,0.0,-0.9350242741115493
A,0.0,1.1243501613986955
B,0.0,-1.5451309051116413
B,0.0,-0.5552100970015839
A,0.0,-0.5716750652851643
B,0.0,2.143941938236131
B,0.0,-0.6850207686394431
B,0.0,-2.154965220500105
A,0.0,-0.5818151152791414
B,1.0,0.4555503474047782
B,0.0,0.7840845465836042
B,0.0,2.276539693442772
B,1.0,1.406897570985881
A,0.0,0.18792259391515215
B,1.0,-0.8914154675747775
B,0.0,1.6240274313473586
A,0.0,-0.36856355032623145
A,0.0,-0.6581572362146048
A,0.0,-0.4170738021540699
B,0.0,-1.2522882388968095
A,0.0,-0.4650200911709756
B,0.0,-0.23310832997841546
A,0.0,0.7306566058121181
A,0.0,-0.3880883351010187
B,0.0,-1.2674592418385153
A,0.0,-1.6037721552567
B,0.0,0.20956974752311602
A,1.0,0.07262585346922472
B,0.0,-0.5543127112131678
A,0.0,-0.4674564604920708
B,0.0,0.38848693279916996
B,0.0,1.3905462536893474
A,1.0,-0.7801445841439879
A,0.0,0.08890283621543264
A,0.0,0.9582704040053237
B,1.0,-0.7761142901972499
B,0.0,-0.01563211456330535
A,0.0,-0.03799560308766622
A,0.0,-1.311295235043519
B,1.0,0.1684987947656227
B,0.0,0.03154467860443138
B,0.0,0.5550842495960578
A,0.0,-1.1868864746607124
B,1.0,0.009970385261224823
B,1.0,1.3817340636558086
A,0.0,2.0774998319122866
A,1.0,1.2801292689716093
A,1.0,-1.1770715056502423
B,0.0,0.4510526820436264
A,0.0,-0.4831465749611137
B,0.0,0.283900593129921
B,1.0,-0.7722167057769237
B,0.0,-1.7134734418523
B,0.0,-0.3445172386998327
A,0.0,0.7226026966100152
B,1.0,0.2879997554738113
A,1.0,0.4029478599143535
B,0.0,0.2163503229793779
B,1.0,0.40452747484571083
B,0.0,0.529511759086702
B,0.0,-0.2746814289546182
A,1.0,0.08289056141961645
B,0.0,1.7432583748696906
B,0.0,0.142031029001139
B,0.0,0.04256349645391804
A,0.0,0.10288450722639941
A,1.0,-0.2179085183162197
B,0.0,-0.43535596372080304
A,1.0,0.2086785243654316
B,0.0,-0.5057152019591512
B,0.0,-0.14551492947721553
B,0.0,-0.7905147065262872
A,1.0,0.10801180453431738
B,0.0,0.5841949441760275
A,0.0,-0.21191485991091527
A,0.0,-2.008378436889316
B,1.0,0.5903715440554717
A,0.0,0.12018384275976032
A,0.0,-0.9932314500134598
A,0.0,0.7732702423232731
B,0.0,-1.3984252007158473
B,0.0,1.045407615324468
A,0.0,-0.05736661964721288
A,0.0,-2.2688650753773305
B,1.0,0.17832958726323747
A,1.0,-0.406192368090936
B,0.0,-0.5568492918231364
B,0.0,-0.7377257614562184
B,0.0,-0.12721579085987272
B,1.0,-0.48518868116714137
B,0.0,-1.8566902431883854
B,0.0,1.2720678866772048
A,0.0,-0.24435765596180517
A,0.0,-0.7319350158782632
B,0.0,-1.128423682545331
A,1.0,0.7707320674529213
B,0.0,-1.298431969096525
B,0.0,0.13398730185796676
B,0.0,-0.5836490018735813
A,1.0,-0.5254196605623322
A,0.0,-1.1035595309758999
B,1.0,-0.6203194325216602
A,0.0,0.008812391506857966
B,0.0,0.235312226348993
B,0.0,-0.7855924812829784
B,0.0,-0.09093440243741396
B,0.0,0.8884544309704219
A,0.0,-1.6626285569490726
A,0.0,-0.00626897359185945
B,0.0,-0.9507839454021733
A,1.0,-1.0526841721165314
A,0.0,0.26101151299810066
A,0.0,-0.5452514686675594
A,0.0,-1.2168031262351
B,0.0,1.3242831920699876
A,0.0,0.9200895143318293
B,1.0,-1.9323059563591691
A,0.0,-1.474428128002068
B,0.0,0.5934570713186816
A,0.0,-0.2848738330374696
B,1.0,1.5005746443549572
A,0.0,0.6163363985410102
B,0.0,0.2994655238539981
A,1.0,-1.0218626918254372
A,0.0,0.4914402948644716
A,1.0,-1.2757639547504669
B,0.0,1.3052445334100689
B,1.0,0.4221385890182419
A,1.0,-0.8248305767575925
A,0.0,0.8046774281323147
B,1.0,2.2415248891363353
B,1.0,-0.21761709980945082
A,0.0,0.5504131896912926
B,1.0,-0.4318293196910016
B,1.0,0.08535221761834523
B,0.0,-1.5072345600314474
A,0.0,-0.0005295135058651056
A,0.0,0.04357732983061141
A,0.0,1.7989977768447483
B,0.0,-1.7950031127033497
A,0.0,-0.28088345910777934
B,0.0,1.2881172178310354
B,0.0,-0.24177149579875631
B,0.0,-0.17134153298499766
A,0.0,-0.8332590248821742
A,0.0,-0.9326053802627577
A,0.0,-1.8258537658331522
B,1.0,-0.6292152476441543
B,0.0,-0.9893550551121234
A,0.0,0.1180388336570735
B,0.0,-0.7876682024237316
A,0.0,-0.4795909850485067
A,0.0,-0.45220539305766
A,1.0,-0.048165182290372185
B,0.0,-0.528522256404841
A,0.0,-1.061786089937132
A,0.0,0.08576644394783836
B,1.0,1.067483216264611
B,1.0,0.1284661957907744
A,0.0,-0.6098204382386221
A,1.0,-0.12314640509362498
B,0.0,-2.050632770356539
A,0.0,-0.13940274953886475
A,0.0,-0.4003543690904729
B,0.0,-0.9334603580065122
A,0.0,-0.752098352331968
B,0.0,-0.4102345015396468
A,0.0,0.9924582760064908
A,0.0,1.0920604167800927
A,0.0,-0.9281251615578107
A,1.0,-0.5180773732433935
A,1.0,-0.4925899572885781
A,0.0,0.8095455155501244
B,0.0,0.14550655263161685
B,0.0,0.0927898626410417
A,0.0,0.5362626134211896
B,0.0,-0.5964134084109316
B,1.0,1.3638865743540574
B,0.0,-0.0017446574202015417
A,0.0,-0.8559124461919132
A,0.0,-0.22964024379783995
A,1.0,1.231928324207872
A,1.0,-0.4251421359837722
A,1.0,0.9495577990448316
B,0.0,-0.6253457927715216
B,0.0,-0.7656636967773063
A,0.0,0.6595974105942919
A,0.0,-0.8739725606457408
A,0.0,0.8225402501616955
A,0.0,0.3516259990233494
B,1.0,-0.8735939344675919
A,0.0,-0.07144274399433405
B,0.0,-0.5487742905595374
B,0.0,0.34897655666905963
B,1.0,1.8877982449554194
B,1.0,-0.37070460288742235
B,0.0,0.533776273858507
A,0.0,0.024440641667515955
A,0.0,0.024057703063180228
B,0.0,-0.16520512073152382
A,0.0,-0.857417446351554
B,0.0,0.335139949282455
A,0.0,-0.28874174991938856
A,1.0,-0.904800083738726
A,0.0,1.0141732622482986
B,0.0,0.09900962270234298
A,0.0,-0.22809895734323926
A,0.0,1.340056614746298
A,0.0,-1.8360815355329978
B,0.0,1.2728208037290885
B,0.0,-0.8801879491362172
A,0.0,0.21153253941551978
B,0.0,-0.5880637541207111
A,0.0,-0.9230010404524238
B,0.0,1.3138865259684347
A,0.0,1.8562165673952848
A,1.0,-0.22122565065107855
B,0.0,0.3354747021942949
B,1.0,0.05699125166249999
A,0.0,1.7305068373528552
B,0.0,-2.1131504474535348
B,0.0,0.37712344127022007
A,0.0,-0.7271263141439335
B,0.0,-2.355964021471179
B,0.0,-0.360530097429241
A,0.0,1.8480487909105532
B,0.0,-0.6560491904004003
A,0.0,0.7907655065646109
B,0.0,1.1986721970633665
A,1.0,-0.012696802619522461
A,0.0,0.12045561841129186
B,0.0,-1.7162979065411117
B,0.0,-0.7161638631726466
B,0.0,0.9070076243299959
B,0.0,0.06067909703706763
A,0.0,0.36734144144368214
A,1.0,0.13315757968305095
A,1.0,2.1920039442964314
A,0.0,-0.4305198311886011
A,0.0,1.6054100429863098
B,0.0,0.13350322220673247
B,0.0,1.694198974580798
A,0.0,-1.2249780892581503
A,0.0,0.18465220763086074
B,0.0,-0.3936867839234699
A,0.0,0.13947233585003932
A,0.0,1.222376262666128
A,0.0,0.37880960535794544
A,0.0,1.2203826900269379
A,0.0,-0.6702210932739453
B,0.0,-0.8228344575237161
A,0.0,0.01610507313726618
B,1.0,-0.0386521783910853
B,0.0,-0.1858593688241927
B,0.0,-0.9586317256706854
A,0.0,1.1986515898518884
A,0.0,-0.3628372006334877
A,0.0,1.426078122212682
A,0.0,0.01274336520405819
A,0.0,0.6484289308140446
B,1.0,0.5577096429636826
A,0.0,-0.8242747403508524
A,0.0,0.3672029215524889
A,0.0,1.928332944467106
B,1.0,0.25161225310035673
B,1.0,0.9012767395596747
B,0.0,0.6932718445921852
B,1.0,0.30704965836498704
B,1.0,0.18647871772474653
B,0.0,0.5473155591213005
A,0.0,0.7632825464756129
B,0.0,-1.352164057051073
B,0.0,0.24730288909645481
A,0.0,-0.18407788074731715
B,0.0,-0.3915268436517085
A,0.0,1.2959643790285733
B,0.0,-0.7331462480638534
A,0.0,-1.3947690603100018
B,0.0,0.7957162253858544
B,0.0,-1.4203938565538892
A,0.0,-1.9279430779585636
A,0.0,0.9082676899899653
A,0.0,0.1587222505624882
A,0.0,0.47271962736877593
B,0.0,-0.44242757477962213
A,0.0,-1.3844061316090193
A,0.0,-1.1857872136176675
A,1.0,-0.27218889943128377
B,1.0,-1.2724028579180418
A,1.0,0.30705290704565324
B,0.0,-0.4624579380344189
A,1.0,0.1850360473653055
A,1.0,0.15514812822643081
B,0.0,0.3867995544245269
A,0.0,0.49948252728899867
B,0.0,-0.3439005907792451
A,0.0,0.1839692666338304
B,1.0,0.2360081284201745
B,0.0,-2.428890309093365
B,0.0,0.6465257458594902
A,0.0,0.14994219622025123
B,0.0,0.5640488652435708
B,0.0,-1.2868435954472626
A,0.0,-0.31577317516239334
A,1.0,-1.0915294565655804
B,1.0,0.7446013762128753
A,0.0,-1.4051165420684941
B,0.0,-0.9286547819223209
B,0.0,0.5343141282719811
A,1.0,-0.6293745322772478
B,0.0,-0.9283906567890586
B,0.0,0.9067194295401828
A,1.0,0.947711756591868
B,1.0,0.7220711925409985
A,0.0,0.8487096739402934
A,1.0,-0.2315792789380564
B,1.0,-0.20459297463661533
A,0.0,-0.6480812785336026
B,0.0,0.16772916771597735
A,0.0,-0.5278983273258481
A,0.0,-0.4330662059269771
A,0.0,0.5999004339828999
B,0.0,1.18453924551438
B,0.0,0.3982602542700949
B,0.0,1.794315865242568
B,0.0,-0.7055155720327482
B,0.0,-1.8379746392092586
B,0.0,0.7146278895895543
B,0.0,-0.7718335526467314
B,0.0,-0.27369224177536355
B,0.0,-1.7697965101211237
B,0.0,-0.8992102473458263
A,0.0,-1.5022274165792362
A,0.0,-0.43430326342030356
B,0.0,-0.3945514938829501
A,0.0,0.08996041154820894
A,0.0,1.2397229643551753
B,0.0,0.6769062648978187
A,0.0,-1.622169636210481
A,1.0,0.6080154356128565
A,0.0,0.11175469744145972
A,0.0,-0.09782643203609806
B,1.0,-0.02269952993722577
B,0.0,0.204552428086255
B,0.0,-0.6918867910135653
B,1.0,-0.18235085752464092
B,0.0,1.183939123891834
A,0.0,-0.7039057844255335
B,0.0,-1.0298879761750954
A,1.0,-0.061707347873850876
A,0.0,-1.1305664567563476
B,0.0,-1.7227831214543385
B,0.0,-0.3444671770748164
A,1.0,1.4486218845639236
B,1.0,-0.038604095876893015
A,0.0,0.17857709444821343
A,0.0,-2.1301483581511254
A,1.0,0.43812549244094706
A,0.0,0.09336586130979192
B,0.0,-0.6649148280393544
A,0.0,0.18005047140237396
B,0.0,0.17012161715796004
A,0.0,-1.0594879283579355
B,0.0,0.3318537267799096
B,0.0,1.1971354225271547
B,0.0,-0.22794147547351656
A,1.0,-0.8675942024371078
B,0.0,-0.17758006980172836
B,0.0,0.8546131950644287
A,0.0,-1.2263188392972721
A,0.0,0.578558258784181
A,0.0,-0.6780144585204808
A,0.0,0.24206308137973742
A,0.0,-0.5643312750455635
A,0.0,-0.5670169550815609
A,0.0,1.5230949162350476
B,1.0,-1.4090865905334917
A,1.0,0.48536617754554423
A,0.0,1.7313244109212866
B,1.0,0.6855219264728227
A,0.0,-1.331097019039182
A,0.0,-1.2815805089154055
A,0.0,-0.7516253766464014
A,0.0,0.1579079115198747
A,0.0,0.22594269408905215
A,0.0,-1.2716965542996927
A,1.0,-0.8727574584469666
B,1.0,-0.8114824869800202
B,0.0,-0.18074680811489283
A,0.0,1.9846954572910747
A,0.0,-0.9331870656234476
A,0.0,-0.9769578331357881
B,0.0,-1.1331402951438443
B,1.0,0.635544571242232
A,0.0,-0.041341596355102
A,0.0,-0.8962265481699585
A,0.0,-0.3627955837783321
B,0.0,-0.7915103009577013
B,0.0,0.2958912811892453
A,0.0,2.6843766067963357
B,0.0,0.5508644056922366
A,1.0,-0.0929885151073637
B,1.0,-0.6649754874879527
B,1.0,-1.3434000818848497
A,1.0,0.7336897314030355
A,0.0,0.6793541783663201
B,0.0,-0.4661009966908062
A,1.0,1.2133339829426184
B,1.0,0.021106938885084827
A,1.0,0.7747607353951352
B,1.0,0.2961970020330115
A,1.0,-0.1771358798776383
A,1.0,-0.9548846113074869
A,0.0,-0.1455365923626713
A,0.0,0.842050668894847
A,0.0,-0.508135111899427
B,1.0,0.4397413956031783
A,0.0,-1.0827358820240034
A,1.0,0.7800583361303581
A,0.0,0.3129413364899617
A,0.0,-1.202110758836501
B,0.0,-0.2240145235216122
B,0.0,0.9314409093183696
A,0.0,-1.2590325406532241
B,1.0,-1.0709502386249343
B,0.0,-0.06949695478649319
B,1.0,2.1333307304321942
A,0.0,-0.672578084039498
A,1.0,0.49527399958549556
A,0.0,0.2601354076013511
B,0.0,-0.5895199002655438
B,0.0,0.161133351784875
A,0.0,-0.44783466209495515
A,0.0,-0.3578047901165117
B,0.0,-1.6612719027731333
B,0.0,-0.024436234866321675
A,1.0,0.8990935066225507
B,1.0,0.057425774779685516
A,0.0,1.0905077608224298
A,0.0,0.5803274459450172
B,0.0,-0.05954130633021996
B,0.0,-0.6279255530068186
B,0.0,-0.48626371536140406
A,0.0,-1.4705104739371213
A,1.0,-0.2670788900983261
A,0.0,0.1459987585641536
A,0.0,1.7154210977992332
A,1.0,0.5283203232788767
A,0.0,-0.864853980137977
A,0.0,-1.439368275518806
A,1.0,-0.20655208720457258
A,0.0,0.8117644468277492
B,0.0,-0.22061633669438788
A,1.0,0.5419841750055955
B,0.0,-0.18112544925218838
B,1.0,0.7170004347155992
B,0.0,-1.5972580227056612
A,0.0,1.6041821201461004
A,0.0,-1.1124834482237107
B,0.0,0.7937323297297773
B,0.0,-0.2721839946689551
A,0.0,-0.11582790036690063
A,1.0,-0.24110190597014827
B,1.0,0.2556045850514932
A,0.0,0.45752454328089504
B,0.0,1.0583615118230683
A,1.0,1.4079488825973783
A,0.0,0.3318215467767024
B,0.0,1.7136742391683042
A,0.0,0.09297254282247792
B,0.0,1.077440362252924
A,0.0,0.4287196729061473
A,0.0,-0.5492046314253658
B,0.0,0.18123415437984366
A,1.0,0.5031718775091251
A,0.0,-0.03219813140260729
B,0.0,0.4128565179975563
B,0.0,0.8653629593268948
B,0.0,-0.023373141995892747
A,0.0,-2.943887668682481
A,0.0,1.6782701514933709
B,1.0,-0.29759143022032863
A,0.0,-0.8232802208322978
A,0.0,-1.1241102956528177
B,1.0,-0.33644590233364485
A,0.0,-0.562747831316982
A,0.0,-0.7370094638846911
A,0.0,-0.6821262698445731
A,0.0,0.5297428240598223
B,0.0,2.0303634410031015
B,0.0,0.8205715980149013
A,0.0,1.1225981847545703
A,0.0,-0.37741003144673896
B,1.0,0.10466536555057791
A,1.0,0.4264824042302869
A,0.0,-0.6595578936427701
B,0.0,-0.42573007054911716
B,0.0,0.8545519583330766
A,1.0,1.090292755100109
B,1.0,0.06741026951525797
A,0.0,-1.1951571807787262
B,1.0,-0.29559198321765806
B,0.0,-1.4413311345058717
B,0.0,0.07520240983472691
B,0.0,0.2554031112714188
B,0.0,-0.2707104210377764
A,0.0,0.2417112223832046
A,0.0,0.41690123908383914
B,1.0,0.25686204290712383
B,0.0,-1.2015302922969298
A,0.0,-0.25326432551269457
B,0.0,0.409842978266268
B,0.0,1.5787117713059997
A,0.0,-0.2719257502386974
A,1.0,0.5508402004481098
A,0.0,0.8781519119238236
A,0.0,-0.19662769837255958
A,0.0,1.1484077474873402
A,0.0,1.2021738314308965
A,0.0,1.3803847340611906
A,0.0,0.45843216898553185
B,1.0,2.360137249657536
A,0.0,-0.6152831127643412
B,0.0,2.12407758617894
B,0.0,0.7682994886584328
B,0.0,1.3403873330267184
B,0.0,-0.32003775454171113
B,0.0,0.8444747029637627
A,0.0,1.4269741636643627
B,0.0,-1.0873586437238723
A,0.0,-0.16332628181541928
B,0.0,-2.1412526882311878
A,1.0,-0.17833297684915667
A,0.0,-0.8160081934600862
A,1.0,-0.21776768796673504
B,1.0,2.9236433576046594
A,0.0,1.7178035067971986
A,1.0,-1.439447536700632
A,0.0,0.555738301599405
A,0.0,0.7989310870592383
B,0.0,-0.33789708670458973
B,0.0,0.1783076031585494
A,0.0,0.2759822074149982
A,0.0,-1.3466113728618603
A,0.0,-1.0313293540861481
A,0.0,0.17229671844099034
B,0.0,0.09940252798176698
B,0.0,-0.708562715417269
A,0.0,-0.7943761398538446
B,0.0,-0.08977924967120604
A,1.0,0.886150952983273
B,0.0,-0.07648577094687015
B,0.0,1.6227308306356492
B,0.0,-0.695820547662561
B,0.0,0.19310980145482595
B,0.0,-0.3542954291040059
A,0.0,0.5879609464131101
A,0.0,-0.7815878822251963
A,1.0,1.9273977539937555
B,0.0,-1.6906124030760061
B,1.0,1.715480239680246
B,0.0,0.08998846910883278
B,0.0,0.5524245817469131
A,0.0,1.3345249030919577
B,1.0,0.8576614951660694
B,0.0,-0.7300268877930614
A,0.0,0.6000895552626019
A,1.0,1.8674739726346166
A,0.0,-0.8872917121608225
A,0.0,2.1184285111939776
B,0.0,0.385702485968564
B,0.0,-0.4332277719202573
B,0.0,-0.8932893846082542
